Name,Fault_Loc,Total_Lines,Type,Line,Verify,Fault_Loc_Percentage,Category,Total_Lines_Num,Repaired,Attempt,Repair_Line,Repair_Fix,Repair_Original,Repair_Same
Prog-Fun-Solutions_tmp_tmp7_gmnz5f_mockExam2_p3_no_hints_8,"['12', ' 14', ' 16']","[10, 12, 13, 14, 15, 16]",int,16.0,True,50.0,Others,6,True,0,16,r := r - 3;,r := r -3;,True
DafnyProjects_tmp_tmp2acw_s4s_Graph_no_hints_0,['26'],[26],void,26.0,True,100.0,100%,1,True,0,26,V := V + {v};,V := V + {v};,True
dafny-synthesis_task_id_435_no_hints_0,['6'],[6],int,6.0,True,100.0,100%,1,True,0,6,d := n % 10;,d := n % 10;,True
cs686_tmp_tmpdhuh5dza_classNotes_notes-9-8-21_no_hints_0,"['53', ' 55', ' 56', ' 62', ' 63', ' 60']","[53, 55, 56, 59, 60, 62, 63]",bool_int,62.0,True,85.71428571428571,Others,7,True,0,62,count := count + 1; //buggy line,count := count + 1;,True
dafny-workout_tmp_tmp0abkw6f8_starter_ex03_no_hints_1,['7'],[7],int,7.0,True,100.0,100%,1,True,0,7,return -x;,return x + 2;,False
Dafny_Verify_tmp_tmphq7j0row_Test_Cases_Ghost_no_hints_0,"['15', ' 16', ' 17']","[15, 16, 17]",int,15.0,True,100.0,100%,3,True,0,15,var y := 2 * x;  //buggy line,var y := 2 * x;,True
dafny-synthesis_task_id_89_no_hints_1,['5'],[5],int,5.0,True,100.0,100%,1,True,0,5,m := n - 1;,m := n - 1;,True
t1_MF_tmp_tmpi_sqie4j_exemplos_classes_parte1_contadorV1b_no_hints_1,['23'],[23],void,23.0,True,100.0,100%,1,True,2,23,valor := valor + 1;,valor := valor + 1;,True
CSU55004---Formal-Verification_tmp_tmp4ki9iaqy_Project_Project_Part_1_project_pt_1_no_hints_19,"['118', ' 119', ' 117', ' 123', ' 129', ' 130', ' 133', ' 136']","[114, 117, 118, 119, 123, 127, 129, 130, 132, 133, 136]",nat,133.0,True,72.72727272727273,Others,11,True,0,133,i := i - 1; //buggy line,i := i - 1;,True
formal_verication_dafny_tmp_tmpwgl2qz28_Challenges_ex2_no_hints_3,['21'],"[20, 21]",int,20.0,False,50.0,Others,2,True,0,21,z := x / (42 - y);,z:= x/(42-y);,True
CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park_no_hints_0,"['47', ' 48', ' 49']","[45, 47, 48, 49, 50, 50, 51, 52]",bool,48.0,True,37.5,Others,8,True,0,48,carPark := carPark - {car}; //buggy line,carPark := carPark - {car};,True
CSU55004---Formal-Verification_tmp_tmp4ki9iaqy_Project_Project_Part_1_project_pt_1_no_hints_5,"['35', ' 38', ' 53', ' 61', ' 62', ' 66', ' 69']","[35, 38, 53, 58, 61, 62, 65, 66, 69]",bool,66.0,True,77.77777777777779,Others,9,True,0,66,i := i + 1; //buggy line,i := i+1;,True
Dafny_tmp_tmp0wu8wmfr_tests_F1a_no_hints_7,['24'],[24],int,24.0,True,100.0,100%,1,True,0,24,m := (p + q) / 2;,m := (p+q)/2;,True
Dafny_Verify_tmp_tmphq7j0row_dataset_C_convert_examples_23_x_no_hints_5,"['4', ' 5', ' 6', ' 8', ' 9']","[4, 5, 6, 8, 9]",int_int,9.0,True,100.0,100%,5,True,0,9,i := i + 1;,i := i + 1;,True
dafny-synthesis_task_id_234_no_hints_3,['5'],[5],int,5.0,True,100.0,100%,1,True,0,5,volume := size * size * size; //buggy line,volume := size * size * size;,True
Clover_double_quadruple_no_hints_0,"['4', ' 5']","[4, 5]",int_int,4.0,True,100.0,100%,2,True,0,4,a := 2 * x;,a := 2 * x;,True
CO3408-Advanced-Software-Modelling-Assignment-2022-23-Part-2-A-Specification-Spectacular_tmp_tmp4pj4p2zx_car_park_no_hints_7,"['50', ' 51', ' 52']","[45, 47, 48, 49, 50, 50, 51, 52]",bool,51.0,True,37.5,Others,8,True,0,51,reservedCarPark := reservedCarPark - {car};,reservedCarPark := reservedCarPark - {car};,True
dafny-synthesis_task_id_127_no_hints_3,['4'],[4],int,4.0,True,100.0,100%,1,True,0,4,result := a * b;,result := a * b;,True
dafny-mini-project_tmp_tmpjxr3wzqh_src_project2a_no_hints_7,['115'],[115],void,115.0,True,100.0,100%,1,True,0,115,messages := messages + {m}; //buggy line,messages := { m } + messages;,False
Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny4_ClassRefinement_no_hints_9,['28'],[28],void,28.0,True,100.0,100%,1,True,0,28,N := N + 1;,N := N + 1;,True
Clover_triple_no_hints_3,['4'],[4],int,4.0,True,100.0,100%,1,True,0,4,r := 3 * x;,r:= x*3;,False
Clover_triple4_no_hints_3,"['4', ' 5']","[4, 5]",int,4.0,True,100.0,100%,2,False,,,,var y:= x*2;,False
ironsync-osdi2023_tmp_tmpx80antoe_linear-dafny_Test_c++_sets_no_hints_3,"['48', ' 49', ' 50', ' 51', ' 52', ' 53', ' 54', ' 56', ' 57']","[48, 49, 50, 51, 52, 53, 54, 56, 57, 59, 60, 61, 62, 63, 64, 66, 67, 68]",void,57.0,True,50.0,Others,18,False,,,,var s2:set<seq<uint32>> := s1 - { m1 };,False
nitwit_tmp_tmplm098gxz_nit_no_hints_11,['144'],[144],nat,144.0,True,100.0,100%,1,True,0,144,nmax := b - 1;,nmax := b - 1;,True
dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_DividedConstructors_no_hints_31,"['44\n76', ' 44']","[76, 44, 44]",void,44.0,True,33.33333333333333,Others,3,False,,,,a := a + 2*b;,False
Trab1-Metodos-Formais_tmp_tmp_8fa4trr_circular-array_no_hints_1,"['60', ' 61', ' 62', ' 56']","[60, 61, 62, 56]",void,61.0,True,100.0,100%,4,False,,,,size := size + 1;,False
formal_verication_dafny_tmp_tmpwgl2qz28_Challenges_ex2_no_hints_0,['21'],"[20, 21]",int,20.0,False,50.0,Others,2,True,0,21,z := x / (42 - y);,z:= x/(42-y);,True
dafny-synthesis_task_id_266_no_hints_0,['5'],[5],int,5.0,True,100.0,100%,1,True,0,5,area := 4 * size * size;,area := 4 * size * size;,True
SENG2011_tmp_tmpgk5jq85q_ass1_ex7_no_hints_0,"['5', ' 6', ' 7']","[5, 6, 7]",void,7.0,True,100.0,100%,3,True,0,7,indx := indx + step;,{ indx := indx+step; } // DO NOT CHANGE,False
dafny-language-server_tmp_tmpkir0kenl_Test_hofs_WhileLoop_no_hints_8,"['32', ' 34', ' 35', ' 36', ' 38', ' 39', ' 41']","[32, 33, 34, 35, 36, 38, 39, 41]",int,38.0,True,87.5,Others,8,True,0,38,"i.val, r := i.val + 1, r + 1; //buggy line","i.val, r := i.val + 1, r + 1;",True
Clover_triple2_no_hints_7,"['5', ' 6', ' 7']","[4, 5, 6, 7, 8, 9, 10]",int,6.0,True,42.85714285714285,Others,7,False,,,,"var a,b := 2*x, 4*x;",False
dafny-language-server_tmp_tmpkir0kenl_Test_hofs_WhileLoop_no_hints_3,"['9', ' 11', ' 12', ' 14', ' 15', ' 17']","[9, 10, 11, 12, 14, 15, 17]",int,14.0,True,85.71428571428571,Others,7,True,0,14,i.val := i.val + 1;,i.val := i.val + 1;,True
dafny-synthesis_task_id_430_no_hints_3,['5'],[5],real,5.0,True,100.0,100%,1,True,0,5,directrix := k - 1.0 / (4.0 * a);,directrix := k - 1.0 / (4.0 * a);,True
dafny-synthesis_task_id_82_no_hints_0,['5'],[5],real,5.0,True,100.0,100%,1,True,0,5,volume := 4.0 / 3.0 * 3.1415926535 * radius * radius * radius;,volume := 4.0/3.0 * 3.1415926535 * radius * radius * radius;,True
CVS-Projto1_tmp_tmpb1o0bu8z_searchSort_no_hints_0,"['10', ' 13', ' 15', ' 18']","[5, 6, 9, 10, 13, 15, 18, 20]",bool,18.0,True,50.0,Others,8,True,1,18,p := p + 1; //buggy line,p := p + 1;,True
Trab1-Metodos-Formais_tmp_tmp_8fa4trr_circular-array_no_hints_23,"['156', ' 157', ' 158', ' 159', ' 164', ' 165', ' 166', ' 149']","[156, 157, 158, 159, 164, 165, 166, 149]",CircularArray,164.0,True,100.0,100%,8,False,,,,q2.size := size + q1.size;,False
DafnyProjects_tmp_tmp2acw_s4s_Graph_no_hints_12,"['64', ' 65']","[64, 65]",void,64.0,True,100.0,100%,2,True,0,64,V := V - C + {v}; //buggy line,V := V - C + {v};,True
Clover_swap_arith_no_hints_6,"['9', ' 10']","[6, 8, 9, 10]",int_int,9.0,True,50.0,Others,4,False,,,,y := y - x;,False
dafny-synthesis_task_id_264_no_hints_0,['5'],[5],int,5.0,True,100.0,100%,1,True,0,5,dogYears := 7 * humanYears; //buggy line,dogYears := 7 * humanYears;,True
dafny-learn_tmp_tmpn94ir40q_R01_functions_no_hints_0,['47'],[47],int,47.0,True,100.0,100%,1,True,0,47,val2 := 2 * val;,val2 := 2 * val;,True
cs245-verification_tmp_tmp0h_nxhqp_SortingIssues_BubbleSortCode_no_hints_1,"['20', ' 21', ' 24', ' 26']","[16, 17, 19, 20, 21, 22, 23, 24, 26, 28]",void,26.0,True,40.0,Others,10,True,0,26,j := j + 1; //buggy line,j := j+1;,True
dafny-synthesis_task_id_292_no_hints_0,['5'],[5],int,5.0,True,100.0,100%,1,True,0,5,result := a / b;,result := a / b;,True
Clover_triple4_no_hints_1,"['4', ' 5']","[4, 5]",int,4.0,True,100.0,100%,2,True,1,5,r := 3 * x;,var y:= x*2;,False
dafny-synthesis_task_id_17_no_hints_1,['5'],[5],int,5.0,True,100.0,100%,1,True,0,5,perimeter := 4 * side; //buggy line,perimeter := 4 * side;,True
t1_MF_tmp_tmpi_sqie4j_exemplos_classes_parte1_contadorV1b_no_hints_5,['30'],[30],void,30.0,True,100.0,100%,1,True,0,30,valor := valor - 1; //buggy line,valor := valor -1 ;,True
CSU55004---Formal-Verification_tmp_tmp4ki9iaqy_Project_Project_Part_1_project_pt_1_no_hints_7,"['35', ' 38', ' 53', ' 61', ' 62', ' 66', ' 69']","[35, 38, 53, 58, 61, 62, 65, 66, 69]",bool,66.0,True,77.77777777777779,Others,9,True,0,66,i := i + 1; //buggy line,i := i+1;,True
cs357_tmp_tmpn4fsvwzs_lab7_question2_no_hints_1,"['4', ' 5', ' 6', ' 8']","[4, 5, 6, 7, 8]",int,4.0,True,80.0,Others,5,True,2,4,var a := x + 1; //buggy line,var a:= x+1;,True
Dafny_Verify_tmp_tmphq7j0row_Test_Cases_Ghost_no_hints_8,"['23', ' 24']","[23, 24]",int_int,23.0,True,100.0,100%,2,True,0,23,a := 2 * x;,a := 2 * x;,True
dafny-synthesis_task_id_61_no_hints_1,"['9', ' 10', ' 12', ' 13', ' 15', ' 16', ' 17', ' 21', ' 22']","[9, 10, 12, 13, 15, 16, 17, 19, 21, 22, 23]",int,17.0,True,81.81818181818183,Others,11,True,0,17,count := count + 1;,count := count + 1;,True
dafny-synthesis_task_id_803_no_hints_3,"['7', ' 11']","[6, 7, 9, 11]",bool,9.0,False,50.0,Others,4,False,,,,i := i + 1;,False
Dafny_Verify_tmp_tmphq7j0row_Test_Cases_Ghost_no_hints_9,"['23', ' 24']","[23, 24]",int_int,23.0,True,100.0,100%,2,True,0,23,a := 2 * x;,a := 2 * x;,True
dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_DividedConstructors_no_hints_13,"['76', ' 44\n44']","[76, 44, 44]",void,44.0,False,33.33333333333333,Others,3,False,,,,a := a + 2*b;,False
Dafny_Verify_tmp_tmphq7j0row_Test_Cases_Function_no_hints_4,['16'],[16],int,16.0,True,100.0,100%,1,True,0,16,r := 3 * x;,r:= 3 * x;,True
Dafny_Verify_tmp_tmphq7j0row_Test_Cases_Ghost_no_hints_11,"['23', ' 24']","[23, 24]",int_int,23.0,True,100.0,100%,2,True,0,23,a := 2 * x; //buggy line,a := 2 * x;,True
Dafny_Verify_tmp_tmphq7j0row_Test_Cases_Ghost_no_hints_3,"['15', ' 16', ' 17']","[15, 16, 17]",int,15.0,True,100.0,100%,3,False,,,,var y := 2 * x;,False
Prog-Fun-Solutions_tmp_tmp7_gmnz5f_mockExam2_p2_no_hints_3,['13'],"[10, 11, 12, 13]",int_int,11.0,False,25.0,Others,4,False,,,,r := r - 2*s + 6;,False
Prog-Fun-Solutions_tmp_tmp7_gmnz5f_mockExam2_p2_no_hints_2,['13'],"[10, 11, 12, 13]",int_int,11.0,False,25.0,Others,4,False,,,,r := r - 2*s + 6;,False
dafny-synthesis_task_id_279_no_hints_3,['5'],[5],int,5.0,True,100.0,100%,1,True,0,5,decagonal := 4 * n * n - 3 * n; //buggy line,decagonal := 4 * n * n - 3 * n;,True
Formal-methods-of-software-development_tmp_tmppryvbyty_Examenes_Beni_Heusel-Benedikt-Ass-1_no_hints_1,['32'],"[20, 29, 30, 32, 139, 141, 143, 153]",void,32.0,True,12.5,Others,8,False,,,,"var k := (exp(3,4*(n-1))+9) / 10;",False
Formal_Verification_With_Dafny_tmp_tmp5j79rq48_Counter_no_hints_4,['30'],[30],void,30.0,True,100.0,100%,1,True,0,30,value := value - 1;,value := value - 1 ;,True
Clover_triple2_no_hints_13,"['8', ' 9', ' 10']","[4, 5, 6, 7, 8, 9, 10]",int,9.0,True,42.85714285714285,Others,7,False,,,,var y:=2*x;,False
Dafny_Verify_tmp_tmphq7j0row_Test_Cases_Triple_no_hints_28,"['21', ' 22', ' 23']","[17, 18, 19, 20, 21, 22, 23]",int,22.0,True,42.85714285714285,Others,7,True,0,22,var y := 2 * x; //buggy line,var y:= 2 * x;,True
dafny-synthesis_task_id_268_no_hints_0,['5'],[5],int,5.0,True,100.0,100%,1,True,1,5,star := 6 * n * (n - 1) + 1; //buggy line,star := 6 * n * (n - 1) + 1;,True
stunning-palm-tree_tmp_tmpr84c2iwh_ch1_no_hints_12,['18'],"[15, 16, 17, 18]",int,18.0,True,25.0,Others,4,False,,,,r := y - 1;,False
nitwit_tmp_tmplm098gxz_nit_no_hints_7,"['106', ' 107']","[106, 107]",nat_nat,107.0,True,100.0,100%,2,True,0,107,carry := (n + 1) / b;,carry := (n + 1) / b;,True
dafny-programs_tmp_tmpcwodh6qh_src_ticketsystem_no_hints_1,"['70', ' 71']","[70, 71]",void,70.0,True,100.0,100%,2,False,,,,"t, ticket := t[p := ticket], ticket + 1; // map update p to ticket, update ticket",False
Clover_double_quadruple_no_hints_5,"['4', ' 5']","[4, 5]",int_int,5.0,True,100.0,100%,2,True,0,5,b := 4 * x;,b := 2 * a;,False
dafny-synthesis_task_id_234_no_hints_0,['5'],[5],int,5.0,True,100.0,100%,1,True,0,5,volume := size * size * size; //buggy line,volume := size * size * size;,True
dafny-synthesis_task_id_279_no_hints_0,['5'],[5],int,5.0,True,100.0,100%,1,True,0,5,decagonal := 4 * n * n - 3 * n; //buggy line,decagonal := 4 * n * n - 3 * n;,True
dafny-synthesis_task_id_127_no_hints_0,['4'],[4],int,4.0,True,100.0,100%,1,True,0,4,result := a * b;,result := a * b;,True
Prog-Fun-Solutions_tmp_tmp7_gmnz5f_mockExam2_p2_no_hints_5,['13'],"[10, 11, 12, 13]",int_int,12.0,False,25.0,Others,4,False,,,,s := s - 3;,False
DafnyProjects_tmp_tmp2acw_s4s_Graph_no_hints_7,['34'],[34],void,34.0,True,100.0,100%,1,True,0,34,"E := E + {(u, v)};","E := E + {(u, v)};",True
dafny-synthesis_task_id_641_no_hints_3,['5'],[5],int,5.0,True,100.0,100%,1,True,0,5,number := n * (7 * n - 5) / 2; //buggy line,number := n * (7 * n - 5) / 2;,True
dafny-synthesis_task_id_17_no_hints_3,['5'],[5],int,5.0,True,100.0,100%,1,True,0,5,perimeter := 4 * side;,perimeter := 4 * side;,True
Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_basic examples_add_by_one_details_no_hints_0,['4'],[4],int,4.0,True,100.0,100%,1,True,0,4,{return x + 1;},{return x+1;},True
dafny-synthesis_task_id_171_no_hints_0,['5'],[5],int,5.0,True,100.0,100%,1,True,0,5,perimeter := 5 * side; //buggy line,perimeter := 5 * side;,True
dafny-synthesis_task_id_17_no_hints_0,['5'],[5],int,5.0,True,100.0,100%,1,True,0,5,perimeter := 4 * side; //buggy line,perimeter := 4 * side;,True
Dafny_Learning_Experience_tmp_tmpuxvcet_u_week1_7_MaxSum_no_hints_3,"['5', ' 6', ' 7', ' 8', ' 9', ' 11']","[5, 6, 7, 8, 8, 9, 10, 11]",int_int,5.0,True,75.0,Others,8,True,0,5,s := x + y; //buggy line,s := x+y;,True
703FinalProject_tmp_tmpr_10rn4z_DP-GD_no_hints_24,"['7', ' 9', ' 12', ' 13', ' 14', ' 16', ' 17', ' 18', ' 19', ' 25', ' 26', ' 27', ' 28', ' 30', ' 31', ' 32', ' 34', ' 35']","[7, 8, 9, 10, 12, 13, 14, 16, 17, 18, 19, 21, 24, 25, 26, 27, 28, 30, 31, 32, 34, 35]",real_real,32.0,True,81.81818181818183,Others,22,True,0,32,t := t + 1; //buggy line,t := t+1;,True
DafnyProjects_tmp_tmp2acw_s4s_Graph_no_hints_11,"['50', ' 51']","[50, 51]",void,50.0,True,100.0,100%,2,True,0,50,V := V - {v}; //buggy line,V := V - {v};,True
eth2-dafny_tmp_tmpcrgexrgb_src_dafny_utils_SetHelpers_no_hints_0,"['107', ' 111', ' 112']","[107, 109, 111, 112, 114]",void,112.0,True,60.0,Others,5,True,0,112,ghost var y' := y - {e}; //buggy line,var y' := y - { e };,True
nitwit_tmp_tmplm098gxz_nit_no_hints_23,"['181', ' 182']","[181, 182]",nat_nat,182.0,True,100.0,100%,2,True,0,182,carry := (x + y) / b;,carry := (x + y) / b;,True
dafny-synthesis_task_id_606_no_hints_0,['4'],[4],real,4.0,True,100.0,100%,1,True,0,4,radians := degrees * 3.14159265358979323846 / 180.0; //buggy line,radians := degrees * 3.14159265358979323846 / 180.0;,True
CVS-Projto1_tmp_tmpb1o0bu8z_searchSort_no_hints_1,"['10', ' 13', ' 15', ' 18']","[5, 6, 9, 10, 13, 15, 18, 20]",bool,18.0,True,50.0,Others,8,True,0,18,p := p + 1;,p := p + 1;,True
dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_DividedConstructors_no_hints_28,"['76', ' 44\n44']","[44, 76, 44]",void,44.0,False,33.33333333333333,Others,3,False,,,,a := a + 2*b;,False
Formal-Methods-Project_tmp_tmphh2ar2xv_BubbleSort_no_hints_7,"['22', ' 24', ' 26', ' 28']","[18, 19, 21, 22, 24, 26, 28, 30]",void,28.0,True,50.0,Others,8,True,0,28,j := j + 1; //buggy line,j := j + 1;,True
Prog-Fun-Solutions_tmp_tmp7_gmnz5f_mockExam2_p2_no_hints_4,['13'],"[10, 11, 12, 13]",int_int,12.0,False,25.0,Others,4,False,,,,s := s - 3;,False
Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny1_Queue_no_hints_11,"['85', ' 86', ' 87', ' 88', ' 93', ' 98', ' 100']","[85, 86, 87, 88, 93, 98, 100]",void,100.0,True,100.0,100%,7,True,0,100,spine := spine + {n}; //buggy line,spine := spine + {n};,True
Dafny_tmp_tmp0wu8wmfr_tests_F1a_no_hints_4,['24'],[24],int,24.0,True,100.0,100%,1,True,0,24,m := (p + q) / 2;,m := (p+q)/2;,True
Clover_triple2_no_hints_5,"['5', ' 6', ' 7']","[4, 5, 6, 7, 8, 9, 10]",int,6.0,True,42.85714285714285,Others,7,True,0,7,r := a + b; //buggy line,"var a,b := 2*x, 4*x;",False
dafny-mini-project_tmp_tmpjxr3wzqh_src_project2a_no_hints_8,['125'],[125],void,125.0,True,100.0,100%,1,False,,,,messages := messages - { m };,False
dafny-synthesis_task_id_626_no_hints_3,['5'],[5],int,5.0,True,100.0,100%,1,False,,,,area := radius * radius;,False
cs245-verification_tmp_tmp0h_nxhqp_SortingIssues_BubbleSortCode_no_hints_5,"['20', ' 21', ' 24', ' 26']","[16, 17, 19, 20, 21, 22, 23, 24, 26, 28]",void,28.0,False,40.0,Others,10,False,,,,i := i+1;,False
Clover_avg_no_hints_0,['4'],[4],int,4.0,True,100.0,100%,1,True,0,4,avg := (a + b) / 2;,avg:= (a + b) / 2;,True
Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny1_Queue_no_hints_0,"['38', ' 39', ' 40', ' 41', ' 42', ' 43']","[38, 39, 40, 41, 42, 43]",void,42.0,True,100.0,100%,6,True,0,42,footprint := {this} + n.footprint;,footprint := {this} + n.footprint;,True
Formal-methods-of-software-development_tmp_tmppryvbyty_Examenes_Beni_Heusel-Benedikt-Ass-1_no_hints_9,[],[],void,118.0,False,0.0,Others,0,False,,,,var k := (z-1) / 2;,False
Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny1_Queue_no_hints_8,"['85', ' 86', ' 87', ' 88', ' 93', ' 98', ' 100']","[85, 86, 87, 88, 93, 98, 100]",void,100.0,True,100.0,100%,7,True,0,100,spine := spine + {n}; //buggy line,spine := spine + {n};,True
Dafny_Verify_tmp_tmphq7j0row_Test_Cases_Ghost_no_hints_4,"['15', ' 16', ' 17']","[15, 16, 17]",int,16.0,True,100.0,100%,3,False,,,,r := x + y;,False
nitwit_tmp_tmplm098gxz_nit_no_hints_28,"['216', ' 219', ' 220']","[216, 217, 218, 219, 220]",nat_nat,220.0,True,60.0,Others,5,True,0,220,carry := (x + y + 1) / b;,carry := (x + y + 1) / b;,True
Dafny_Verify_tmp_tmphq7j0row_dataset_C_convert_examples_01_no_hints_3,['9'],"[4, 5, 6, 7, 9, 11, 12, 13, 14]",int_int_int_int,13.0,False,11.11111111111111,Others,9,False,,,,x := t1 + t2;,False
Clover_triple3_no_hints_7,"['8', ' 9']","[4, 5, 7, 8, 9]",int,9.0,True,40.0,Others,5,True,0,9,r := 3 * x;,r:= x+y;,False
Formal-Methods-Project_tmp_tmphh2ar2xv_BubbleSort_no_hints_8,"['22', ' 24', ' 26', ' 28']","[18, 19, 21, 22, 24, 26, 28, 30]",void,30.0,False,50.0,Others,8,False,,,,i := i -1;,False
formal_verication_dafny_tmp_tmpwgl2qz28_Challenges_ex2_no_hints_4,"['28', ' 30']","[28, 29, 30, 32]",int_bool,29.0,False,50.0,Others,4,False,,,,z:= x/(42-y);,False
Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny4_ClassRefinement_no_hints_11,['28'],[28],void,28.0,True,100.0,100%,1,True,0,28,N := N + 1; //buggy line,N := N + 1;,True
Clover_double_quadruple_no_hints_1,"['4', ' 5']","[4, 5]",int_int,4.0,True,100.0,100%,2,True,0,4,a := 2 * x;,a := 2 * x;,True
dafny-synthesis_task_id_801_no_hints_5,['12'],"[7, 8, 9, 11, 12, 14, 15]",int,12.0,True,14.285714285714285,Others,7,True,0,12,count := count + 1; //buggy line,count := count + 1;,True
Formal-Methods-Project_tmp_tmphh2ar2xv_BubbleSort_no_hints_0,"['22', ' 24', ' 26', ' 28']","[18, 19, 21, 22, 24, 26, 28, 30]",void,18.0,False,50.0,Others,8,True,0,24,if(j + 1 < a.Length && a[j] > a[j+1]),var i := a.Length - 1;,False
dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_DividedConstructors_no_hints_19,"['20', ' 21', ' 23']","[20, 21, 23]",void,23.0,True,100.0,100%,3,True,0,23,a := b + a;,a := a + b;,False
Clover_triple3_no_hints_1,"['8', ' 9']","[4, 5, 7, 8, 9]",int,8.0,True,40.0,Others,5,True,0,9,r := 3 * x;,var y:=2*x;,False
nitwit_tmp_tmplm098gxz_nit_no_hints_31,"['216', ' 219', ' 220']","[216, 217, 218, 219, 220]",nat_nat,220.0,True,60.0,Others,5,True,0,220,carry := (x + y + 1) / b;,carry := (x + y + 1) / b;,True
dafny-synthesis_task_id_801_no_hints_4,"['8', ' 11', ' 14', ' 15', ' 12', ' 9', ' 7']","[7, 8, 9, 11, 12, 14, 15]",int,12.0,True,100.0,100%,7,True,0,12,count := count + 1;,count := count + 1;,True
Clover_triple3_no_hints_4,"['8', ' 9']","[4, 5, 7, 8, 9]",int,9.0,True,40.0,Others,5,True,0,9,r := 3 * x;,r:= x+y;,False
Dafny_Verify_tmp_tmphq7j0row_dataset_C_convert_examples_01_no_hints_4,['9'],"[4, 5, 6, 7, 9, 11, 12, 13, 14]",int_int_int_int,14.0,False,11.11111111111111,Others,9,False,,,,y := t1 + t2;,False
Trab1-Metodos-Formais_tmp_tmp_8fa4trr_circular-array_no_hints_8,"['73', ' 74', ' 75', ' 80', ' 81', ' 68', ' 78']","[73, 74, 75, 77, 78, 80, 81, 68]",int,75.0,True,87.5,Others,8,False,,,,start := start + 1;,False
dafny-synthesis_task_id_577_no_hints_3,"['13', ' 14']","[13, 14]",int,13.0,True,100.0,100%,2,True,0,13,var lastDigit := n % 10;,var lastDigit := n % 10;,True
dafny-synthesis_task_id_238_no_hints_3,['5'],[5],int,5.0,True,100.0,100%,1,True,0,5,count := (|s| * (|s| + 1)) / 2;,count := (|s| * (|s| + 1)) / 2;,True
dafny-synthesis_task_id_139_no_hints_3,['5'],[5],real,5.0,True,100.0,100%,1,True,0,5,circumference := 2.0 * 3.14159265358979323846 * radius;,circumference := 2.0 * 3.14159265358979323846 * radius;,True
dafny-synthesis_task_id_59_no_hints_3,['5'],[5],int,5.0,True,100.0,100%,1,True,0,5,octagonalNumber := n * (3 * n - 2); //buggy line,octagonalNumber := n * (3 * n - 2);,True
DafnyProjects_tmp_tmp2acw_s4s_Power_no_hints_7,"['16', ' 17', ' 19', ' 20', ' 22', ' 24', ' 25', ' 29', ' 30']","[16, 17, 19, 19, 20, 22, 22, 23, 24, 25, 27, 28, 29, 30]",real,30.0,True,64.28571428571429,Others,14,True,1,30,return temp * temp * x;,return temp * temp * x;,True
Dafny_Verify_tmp_tmphq7j0row_Test_Cases_Triple_no_hints_36,"['31', ' 32']","[31, 32]",int,31.0,True,100.0,100%,2,True,0,32,r := 3 * x;,var y := x / 2;,False
dafny-synthesis_task_id_801_no_hints_8,"['8', ' 11', ' 14', ' 15', ' 12', ' 9', ' 7']","[7, 8, 9, 11, 12, 14, 15]",int,15.0,True,100.0,100%,7,True,0,15,count := count + 1; //buggy line,count := count + 1;,True
Dafny_Verify_tmp_tmphq7j0row_dataset_C_convert_examples_23_x_no_hints_4,"['4', ' 5', ' 6', ' 8', ' 9']","[4, 5, 6, 8, 9]",int_int,9.0,True,100.0,100%,5,True,0,9,i := i + 1;,i := i + 1;,True
eth2-dafny_tmp_tmpcrgexrgb_src_dafny_utils_SetHelpers_no_hints_3,"['107', ' 111', ' 112']","[107, 109, 111, 112, 114]",void,112.0,True,60.0,Others,5,True,0,112,ghost var y' := y - {e};,var y' := y - { e };,True
dafny-synthesis_task_id_581_no_hints_3,['6'],[6],int,6.0,True,100.0,100%,1,True,0,6,area := baseEdge * baseEdge + 2 * baseEdge * height; //buggy line,area := baseEdge * baseEdge + 2 * baseEdge * height;,True
CVS-Projto1_tmp_tmpb1o0bu8z_searchSort_no_hints_9,"['30', ' 31', ' 28', ' 34', ' 57']","[28, 30, 31, 34, 36, 38, 40, 43, 45, 46, 48, 49, 51, 53, 54, 57]",int,57.0,True,31.25,Others,16,True,0,57,p := p + 1;,p:= p +1;,True
Dafny_Verify_tmp_tmphq7j0row_Test_Cases_Ghost_no_hints_6,"['15', ' 16', ' 17']","[15, 16, 17]",int,16.0,True,100.0,100%,3,False,,,,r := x + y;,False
